id,pvalue,qvalue,ppde,lsmM75,lsmD75,FC,direction,P1,P2,Descriptions
Ssc.30135.1.A1_at,0.001054173,0.155103527,0.770175146,3.5808738,1.47493376,8.214821642,DOWN,1,0,gb:AW787197  DB_XREF=gi:7843973  DB_XREF=120956  TID=Ssc.2450.2  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.2450  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3214.2.S1_at,0.001103539,0.159866962,0.766966224,7.17532231,6.69591954,1.615109522,DOWN,0,0,"gb:CK464434  DB_XREF=gi:40835715  DB_XREF=935431  TID=Ssc.24743.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24743  UG_TITLE=Transcribed locus, highly similar to NP_036290.1 F-box and leucine-rich repeat protein 3 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.25560.1.S1_at,0.001116941,0.159866962,0.766114452,4.24511472,1.96721858,9.756133264,DOWN,3,3,"gb:CK468265  DB_XREF=gi:40839542  DB_XREF=939643  TID=Ssc.19133.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.19133  UG_TITLE=Transcribed locus, highly similar to NP_060163.2 basic, immunoglobulin-like variable motif containing (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.25938.1.A1_at,0.001155229,0.160946802,0.763724331,7.11339322,6.53359054,1.785686044,DOWN,3,3,gb:BF199318  DB_XREF=gi:11091315  DB_XREF=249452  TID=Ssc.31045.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.31045  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.23989.1.A1_at,0.001179858,0.160946802,0.76221949,4.06616226,1.95354549,8.269853299,DOWN,3,3,"gb:CO994800  DB_XREF=gi:51354074  DB_XREF=UMC-pd12_14end-007-g05  TID=Ssc.18436.3  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.18436  UG_TITLE=Transcribed locus, highly similar to XP_217235.1 similar to zinc RING finger protein SAG (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.26300.1.S1_at,0.001185682,0.160946802,0.761867249,2.99314816,1.61379608,3.972327043,DOWN,3,3,gb:BF711439  DB_XREF=gi:12010914  DB_XREF=MI-P-A2-acp-g-06-1-UM.s1  CLONE=MI-P-A2-acp-g-06-1-UM  TID=Ssc.4083.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.4083  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.22064.1.S1_at,0.001198841,0.16168987,0.761076355,6.10956341,5.38941476,2.054738625,DOWN,2,3,"gb:CK457585  DB_XREF=gi:40828866  DB_XREF=921894  TID=Ssc.24477.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24477  UG_TITLE=Transcribed locus, highly similar to NP_005397.1 Rho-associated, coiled-coil containing protein kinase 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.5204.1.S1_at,0.001246945,0.165004579,0.758242006,6.73365679,6.02158304,2.038213625,DOWN,0,0,gb:CN029263  DB_XREF=gi:48723799  DB_XREF=UMC-pblivp1-016-c09  TID=Ssc.27966.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.27966  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.29873.1.A1_at,0.001269904,0.165284723,0.75691948,3.59283683,0.68536618,18.31042647,DOWN,1,1,gb:CA779366  DB_XREF=gi:26017310  DB_XREF=MPL384_12_C23  CLONE=pSPORT1  TID=Ssc.15405.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.15405  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.22143.1.S1_at,0.001278858,0.165284723,0.7564088,5.71801207,5.08542918,1.882466509,DOWN,3,3,"gb:BF702171  DB_XREF=gi:11987579  DB_XREF=MI-P-A1-aap-g-04-1-UM.s1  CLONE=MI-P-A1-aap-g-04-1-UM  TID=Ssc.26550.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.26550  UG_TITLE=Transcribed locus, highly similar to XP_194609.2 Mus musculus LOC270579 gene  REP_ORG=S. scrofa"
Ssc.231.1.S2_at,0.001280485,0.165284723,0.756316309,5.88485399,5.18726334,2.008906713,DOWN,3,3,gb:CF175886  DB_XREF=gi:33287662  DB_XREF=799894  TID=Ssc.26187.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.26187  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.5712.1.S1_at,0.00129224,0.165375454,0.755650806,8.16025865,7.63431126,1.692061131,DOWN,1,1,"gb:CO988453  DB_XREF=gi:51347727  DB_XREF=UMC-pd3end3-002-c12  TID=Ssc.4913.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.4913  UG_TITLE=Transcribed locus, moderately similar to NP_006199.1 ectonucleotide pyrophosphatasephosphodiesterase 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.12207.1.A1_at,0.001346384,0.167127487,0.752645796,5.93377042,4.99936593,2.545697018,DOWN,0,0,"gb:AB087884.1  DB_XREF=gi:29420528  TID=Ssc.428.23  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  UG=Ssc.428  UG_TITLE=T-cell receptor alpha chain mRNA C-region, 3 end of cds.  DEF=Sus scrofa TCR-a mRNA for T cell receptor alpha chain, partial cds, clone:PPA001.  REP_ORG=S. scrofa"
Ssc.19035.1.S1_at,0.001352541,0.167127487,0.752310162,6.56723616,5.72705394,2.316789104,DOWN,0,1,"gb:CO994910  DB_XREF=gi:51354184  DB_XREF=UMC-pd12_14end-009-b10  TID=Ssc.19356.2  CNT=4  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.19356  UG_TITLE=Transcribed locus, highly similar to NP_002427.1 membrane protein, palmitoylated 1, 55kDa (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.20236.1.A1_at,0.001361754,0.167127487,0.751810189,4.92464086,4.21056208,2.042304404,DOWN,3,3,"gb:CO951580  DB_XREF=gi:51328591  DB_XREF=UMC-pd12fol-009-h12  TID=Ssc.2841.1  CNT=28  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.2841  UG_TITLE=Transcribed locus, highly similar to NP_874386.1 cAMP responsive element modulator (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24118.1.A1_at,0.001378785,0.167127487,0.750892954,6.3926637,5.76909525,1.865573383,DOWN,3,3,"gb:CF362841  DB_XREF=gi:34162896  DB_XREF=830640  TID=Ssc.3822.1  CNT=12  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.3822  UG_TITLE=Transcribed locus, moderately similar to NP_061940.1 hypothetical protein FLJ10613 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.272.1.S1_a_at,0.001379868,0.167127487,0.750834931,8.6350891,7.56281251,2.922024185,DOWN,2,2,gb:BQ597507  DB_XREF=gi:21544233  DB_XREF=MI-P-A2-aez-c-02-1-UM.s1  CLONE=MI-P-A2-aez-c-02-1-UM  TID=Ssc.1905.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.1905  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.25570.1.S1_at,0.001383854,0.167127487,0.750621687,7.64584619,6.68238635,2.620748175,DOWN,1,1,"gb:BP463793  DB_XREF=gi:40482877  DB_XREF=BP463793  CLONE=UTR010068D11  TID=Ssc.6560.3  CNT=6  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.6560  UG_TITLE=Transcribed locus, highly similar to NP_055385.2 ADP-ribosylation factor GTPase activating protein 3 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.23846.1.S1_at,0.001428201,0.167598261,0.748281447,6.0831513,5.54994843,1.704382491,DOWN,3,2,"gb:CO949684  DB_XREF=gi:51326630  DB_XREF=UMC-p8mm4-020-g03  TID=Ssc.18572.2  CNT=103  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.18572  UG_TITLE=Transcribed locus, weakly similar to NP_002501.1 glycoprotein (transmembrane) nmb (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24631.1.S1_at,0.001441845,0.167598261,0.747573043,6.60023797,5.99693446,1.828148142,DOWN,3,3,"gb:BI182546  DB_XREF=gi:14656955  DB_XREF=UNL-P-FN-bj-g-09-0-UNL.s1  CLONE=UNL-P-FN-bj-g-09-0-UNL  TID=Ssc.6559.1  CNT=14  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.6559  UG_TITLE=Transcribed locus, highly similar to NP_002937.1 replication protein A2, 32kDa (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.3770.1.A1_at,0.001463752,0.167598261,0.746446678,5.62804769,5.05696435,1.770183724,DOWN,0,0,"gb:BX675602  DB_XREF=gi:38009737  DB_XREF=BX675602  CLONE=scac0032i.e.05  TID=Ssc.20265.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.20265  UG_TITLE=Transcribed locus, weakly similar to XP_216494.2 similar to RIKEN cDNA 0610037D15 (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.27418.1.A1_at,0.001485078,0.167598261,0.745362985,6.01291109,5.42241999,1.804874572,DOWN,3,3,gb:BI403376  DB_XREF=gi:15182437  DB_XREF=MI-P-CP1-nwi-h-04-0-UI.s1  CLONE=MI-P-CP1-nwi-h-04-0-UI  TID=Ssc.1295.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.1295  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.30436.1.A1_at,0.001489585,0.167598261,0.745135545,6.78009195,6.13170159,1.912459978,DOWN,3,3,"gb:CN029429  DB_XREF=gi:48723965  DB_XREF=UMC-pblivp1-018-c01  TID=Ssc.28420.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.28420  UG_TITLE=Transcribed locus, highly similar to NP_057321.2 anaphase promoting complex subunit 5 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.4410.1.S1_at,0.001536154,0.171396662,0.74281701,6.12272365,5.49185545,1.879241429,DOWN,1,3,gb:CO938495  DB_XREF=gi:51305254  DB_XREF=UMC-pd20fet-001-e09  TID=Ssc.29923.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.29923  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.16926.1.S1_at,0.001549795,0.171619439,0.742148479,8.03853959,6.74918536,3.630441368,DOWN,3,3,"gb:CK459212  DB_XREF=gi:40830493  DB_XREF=923688  TID=Ssc.24943.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.24943  UG_TITLE=Transcribed locus, weakly similar to NP_783313.1 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 11, 14.7kDa (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.6331.1.S1_at,0.001564885,0.172383179,0.741414379,8.72351584,8.37791597,1.412837184,DOWN,0,0,gb:BI404921  DB_XREF=gi:15184134  DB_XREF=MI-P-NA-aeg-g-08-1-UM.s1.ab1  CLONE=MI-P-NA-aeg-g-08-1-UM.ab1  TID=Ssc.13356.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.13356  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3709.1.S1_at,0.001645221,0.179836646,0.737598703,7.16664705,6.83524468,1.392920149,DOWN,0,0,gb:CN160012  DB_XREF=gi:46174442  DB_XREF=949148  TID=Ssc.26778.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.26778  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3762.1.A1_at,0.001675284,0.179836646,0.7362091,6.94649488,6.60526422,1.406677668,DOWN,0,3,gb:CN070647  DB_XREF=gi:45846704  DB_XREF=857592  TID=Ssc.26527.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.26527  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.13273.1.A1_at,0.001696184,0.180112164,0.735254766,7.72381889,7.04312916,1.975239645,DOWN,3,3,"gb:CK454960  DB_XREF=gi:40802174  DB_XREF=915488  TID=Ssc.14827.1  CNT=50  FEA=EST  TIER=Stack  STK=10  UG=Ssc.14827  UG_TITLE=Transcribed locus, moderately similar to NP_036605.2 thioredoxin 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.25431.1.S1_at,0.001703532,0.180112164,0.734921482,4.25758561,2.04775765,9.11414826,DOWN,3,3,"gb:BP147029  DB_XREF=gi:40396500  DB_XREF=BP147029  CLONE=OVRM10078B09  TID=Ssc.18850.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.18850  UG_TITLE=Transcribed locus, highly similar to NP_808800.1 golgi phosphoprotein 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.28431.1.A1_at,0.001723716,0.18133496,0.734011891,6.69223571,6.19347831,1.646673842,DOWN,0,1,"gb:AW431787  DB_XREF=gi:6963031  DB_XREF=72561  TID=Ssc.19602.3  CNT=6  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.19602  UG_TITLE=Transcribed locus, moderately similar to NP_000077.1 ceroid-lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.17314.1.S1_at,0.001762434,0.183377973,0.732290734,8.76565695,8.42708871,1.402937482,DOWN,2,1,"gb:CF362671  DB_XREF=gi:34162561  DB_XREF=830410  TID=Ssc.18350.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.18350  UG_TITLE=Transcribed locus, moderately similar to NP_113989.1 DEAF-1 related transcriptional regulator (NUDR) (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.16210.2.A1_at,0.001774553,0.183377973,0.731758244,8.21037008,7.8084791,1.494648377,DOWN,3,3,"gb:CF795993  DB_XREF=gi:37800566  DB_XREF=892203  TID=Ssc.897.1  CNT=12  FEA=EST  TIER=ConsEnd  STK=4  UG=Ssc.897  UG_TITLE=Transcribed locus, highly similar to NP_006298.1 sushi-repeat-containing protein, X-linked (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.17140.1.A1_at,0.001859137,0.186488864,0.728121074,6.99417732,6.49686763,1.644291661,DOWN,1,2,"gb:CK464858  DB_XREF=gi:40836139  DB_XREF=935911  TID=Ssc.24439.1  CNT=9  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.24439  UG_TITLE=Transcribed locus, moderately similar to NP_006864.2 stoned B-like factor (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.19539.3.A1_a_at,0.001877899,0.186488864,0.727332416,6.66849271,5.99989686,1.951495204,DOWN,0,0,"gb:CF368465  DB_XREF=gi:34174007  DB_XREF=853116  TID=Ssc.19050.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.19050  UG_TITLE=Transcribed locus, highly similar to XP_113912.2 similar to DKFZP566O084 protein (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.16526.1.S1_at,0.001878057,0.186488864,0.727325801,5.50172321,5.02571664,1.609633591,DOWN,3,3,"gb:CN166082  DB_XREF=gi:46180512  DB_XREF=996940  TID=Ssc.18132.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=4  UG=Ssc.18132  UG_TITLE=Transcribed locus, moderately similar to NP_612638.2 histidine triad nucleotide binding protein 3 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.23315.1.S1_at,0.00188406,0.186488864,0.727074825,9.41541317,9.15857612,1.292834442,DOWN,3,3,gb:BQ597533  DB_XREF=gi:21544259  DB_XREF=MI-P-A2-aez-e-12-1-UM.s1  CLONE=MI-P-A2-aez-e-12-1-UM  TID=Ssc.6511.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.6511  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.24652.1.S1_at,0.001893482,0.186488864,0.726682203,6.18858092,5.42151573,2.153437042,DOWN,3,3,"gb:BQ600241  DB_XREF=gi:21546967  DB_XREF=MI-P-E7-agm-a-05-1-UM.s1  CLONE=MI-P-E7-agm-a-05-1-UM  TID=Ssc.3583.1  CNT=13  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.3583  UG_TITLE=Transcribed locus, highly similar to NP_006216.1 phospholipase C, delta 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.13574.1.S1_at,0.001896797,0.186488864,0.72654444,10.34868987,10.19923253,1.161203933,DOWN,3,3,gb:CF363155  DB_XREF=gi:34163520  DB_XREF=830990  TID=Ssc.5931.1  CNT=16  FEA=EST  TIER=Stack  STK=9  UG=Ssc.5931  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.5924.1.S1_at,0.001936108,0.187511993,0.72492541,6.94638511,6.27740819,1.952239002,DOWN,0,0,gb:CN032062  DB_XREF=gi:48726598  DB_XREF=UMC-pgvo2-010-e09  TID=Ssc.28067.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.28067  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19272.1.S1_at,0.001940815,0.187511993,0.724733337,5.070417,4.16040328,2.484356619,DOWN,3,3,"gb:CK456705  DB_XREF=gi:40803919  DB_XREF=920948  TID=Ssc.9695.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.9695  UG_TITLE=Transcribed locus, highly similar to NP_055691.1 KIAA0063 gene product (Homo sapiens)  REP_ORG=S. scrofa"
RPTR-Ssc-AF292560-1_s_at,0.001979625,0.190188669,0.723163846,3.7713292,1.27540229,12.13297448,DOWN,0,0,REPORTER AF292559  FEA=CDS_4  DB_XREF=AAG34047.1 GI:11321080  PROD=kanamycin resistance protein  GEN=aphA
Ssc.271.1.A1_at,0.002084588,0.194654983,0.71904051,6.81864809,6.13040534,1.990215153,DOWN,3,3,"gb:CO941583  DB_XREF=gi:51308346  DB_XREF=UMC-peov3-007-b01  TID=Ssc.2804.2  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.2804  UG_TITLE=Transcribed locus, highly similar to NP_008953.1 cytochrome b-561 domain containing 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.18621.1.S1_at,0.002093876,0.194654983,0.718683811,6.70235473,5.54938673,3.16758035,DOWN,0,0,gb:CK464766  DB_XREF=gi:40836047  DB_XREF=935808  TID=Ssc.24788.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.24788  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.30052.1.A1_at,0.00209439,0.194654983,0.718664108,6.45999098,6.04449808,1.515117358,DOWN,0,0,"gb:BP140492  DB_XREF=gi:40389963  DB_XREF=BP140492  CLONE=LVRM10073G06  TID=Ssc.11553.2  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.11553  UG_TITLE=Transcribed locus, highly similar to NP_006443.1 phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.3986.1.A1_at,0.002100127,0.194654983,0.718444467,5.2023492,4.54217654,1.935126424,DOWN,3,3,gb:CK454962  DB_XREF=gi:40802176  DB_XREF=915490  TID=Ssc.24040.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24040  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.7198.1.A1_at,0.002153555,0.196458466,0.716422039,6.67355623,5.8539055,2.269706959,DOWN,0,0,gb:CF180597  DB_XREF=gi:33292373  DB_XREF=815728  TID=Ssc.18150.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.18150  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.5315.1.S1_at,0.002193992,0.196465662,0.714918309,9.46022904,9.12287037,1.401241557,DOWN,3,3,"gb:BQ604082  DB_XREF=gi:21550808  DB_XREF=MI-P-CP1-nza-o-13-0-UI.s1  CLONE=MI-P-CP1-nza-o-13-0-UI  TID=Ssc.13072.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.13072  UG_TITLE=Transcribed locus, highly similar to NP_110426.4 golgi membrane protein SB140 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.2102.2.S1_at,0.002220339,0.196465662,0.713950635,5.60963424,5.14079155,1.598143575,DOWN,3,3,gb:CO955482  DB_XREF=gi:51332545  DB_XREF=UMC-pputal1-003-a01  TID=Ssc.24702.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24702  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.6054.2.S1_at,0.002226785,0.196465662,0.71371531,6.69569355,6.22540594,1.600454434,DOWN,0,1,gb:BI183471  DB_XREF=gi:14657880  DB_XREF=UNL-P-FN-bv-d-08-0-UNL.s1  CLONE=UNL-P-FN-bv-d-08-0-UNL  TID=Ssc.11537.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.11537  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.24886.1.S1_at,0.002256115,0.197786122,0.712651515,5.57786222,4.52207389,2.874240111,DOWN,3,3,gb:BI339934  DB_XREF=gi:15033217  DB_XREF=365054  TID=Ssc.16709.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.16709  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.25963.1.A1_at,0.002273748,0.198504845,0.712017382,6.09470819,5.6141551,1.616968484,DOWN,0,0,gb:AW786016  DB_XREF=gi:7842792  DB_XREF=117594  TID=Ssc.24322.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.24322  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.7477.1.S1_at,0.002284872,0.198598661,0.711619392,7.85432628,7.4149788,1.551694376,DOWN,0,0,gb:CF368441  DB_XREF=gi:34173960  DB_XREF=853090  TID=Ssc.19049.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.19049  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.24551.1.A1_at,0.002295844,0.198598661,0.711228385,3.02394806,1.12438243,6.682990921,DOWN,3,3,"gb:BI403077  DB_XREF=gi:15182138  DB_XREF=MI-P-CP1-nwg-e-01-0-UI.s1  CLONE=MI-P-CP1-nwg-e-01-0-UI  TID=Ssc.773.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.773  UG_TITLE=Transcribed locus, highly similar to NP_066407.1 histone 1, H2bd (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.2055.1.S1_at,0.002306781,0.198598661,0.71084014,6.07646295,5.79440561,1.325854742,DOWN,3,3,gb:CK452350  DB_XREF=gi:40799564  DB_XREF=907965  TID=Ssc.24374.1  CNT=11  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24374  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.11103.1.S1_at,0.002322899,0.198674004,0.710270708,8.88510734,8.6321792,1.287790733,DOWN,1,0,"gb:AF188626.1  DB_XREF=gi:10257394  TID=Ssc.16375.1  CNT=3  FEA=FLmRNA  TIER=FL  STK=1  LL=397563  UG_GENE=HTR1B  UG=Ssc.16375  DEF=Sus scrofa 5-hydroxytryptamine 1B receptor mRNA, complete cds.  PROD=5-hydroxytryptamine 1B receptor  FL=gb:AF188626.1  REP_ORG=S. scrofa"
Ssc.5269.1.S1_at,0.002341343,0.199097788,0.709623046,8.50522777,8.15472267,1.419784501,DOWN,3,3,gb:BQ597862  DB_XREF=gi:21544588  DB_XREF=MI-P-A2-afg-h-03-1-UM.s1  CLONE=MI-P-A2-afg-h-03-1-UM  TID=Ssc.10748.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.10748  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.23474.1.S1_at,0.002368594,0.199097788,0.708673712,6.68456626,6.15892229,1.691547804,DOWN,3,3,gb:CK455958  DB_XREF=gi:40803172  DB_XREF=916585  TID=Ssc.24084.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24084  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.22494.1.S1_at,0.002517904,0.201435807,0.703625409,3.03606442,1.15161755,6.582712339,DOWN,0,0,"gb:CF175254  DB_XREF=gi:33287030  DB_XREF=799173  TID=Ssc.6425.2  CNT=3  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.6425  UG_TITLE=Transcribed locus, moderately similar to NP_005679.1 ATP-binding cassette, sub-family C (CFTRMRP), member 5 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.28060.1.A1_at,0.002518099,0.201435807,0.703618978,3.95668144,0.61085173,28.38411648,DOWN,3,3,"gb:BX921364  DB_XREF=gi:41138212  DB_XREF=BX921364  CLONE=scan0008d.m.06  TID=Ssc.25730.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.25730  UG_TITLE=Transcribed locus, moderately similar to XP_354800.1 RIKEN cDNA 2010107H07 gene (Mus musculus)  REP_ORG=S. scrofa"
Ssc.19203.3.S1_at,0.002532214,0.201435807,0.703154566,6.27518748,5.93896497,1.399650426,DOWN,3,3,gb:CN165828  DB_XREF=gi:46180258  DB_XREF=996663  TID=Ssc.21512.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.21512  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.773.2.S1_a_at,0.002563106,0.201435807,0.702145523,6.76926509,6.07155197,2.009152758,DOWN,0,0,gb:CF792308  DB_XREF=gi:37796869  DB_XREF=885219  TID=Ssc.22356.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22356  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.21913.1.S1_at,0.002618071,0.201435807,0.700374605,5.33558385,4.71106581,1.867345755,DOWN,0,0,"gb:CK465168  DB_XREF=gi:40836445  DB_XREF=936247  TID=Ssc.24934.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24934  UG_TITLE=Transcribed locus, highly similar to NP_005870.2 TRAF interacting protein (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.20162.1.S1_at,0.002626435,0.201435807,0.70010781,8.30011288,7.24571156,2.870256274,DOWN,0,1,"gb:CO948524  DB_XREF=gi:51325470  DB_XREF=UMC-p8mm4-006-a03  TID=Ssc.21691.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.21691  UG_TITLE=Transcribed locus, moderately similar to NP_835229.1 similar to delta 5 fatty acid desaturase (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.772.1.S1_at,0.002632787,0.201435807,0.699905659,7.55588057,6.9006752,1.925537924,DOWN,0,0,gb:CF792171  DB_XREF=gi:37796732  DB_XREF=885060  TID=Ssc.22343.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22343  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.24436.1.A1_at,0.002659212,0.201435807,0.699068974,4.12155689,1.67765538,11.51789036,DOWN,3,3,gb:CK452538  DB_XREF=gi:40799752  DB_XREF=908174  TID=Ssc.4381.1  CNT=12  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.4381  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
